osm_id,name,group,segment,address,postal_code,city,country,lat,lng,phone,email,website
node/6647647480,Dan Küchen Leitner,Küche,Küchenbau,"Untermarktstraße 42, 6410 Telfs",6410,Telfs,AT,47.3073582,11.0753106,+43 5262 63633,,https://www.dankuechen-leitner.at/
way/528621942,Johann Radlherr,Möbel & Einrichtung,Tischler & Schreiner,"Hauptstraße 14, 3141 Kapelln",3141,Kapelln,AT,48.2573663,15.7596989,,,
node/10823685056,Transporte Rödlach,Bauen & Renovieren,Bauunternehmen,"Moos 8a, 6105 Leutasch",6105,Leutasch,AT,47.3462796,11.1272785,+43 664 15 16 739,,https://www.roedlach.com/
node/221447600,Recyclinghof Laab,Abriss & Entsorgung,Entsorgung,"Jubiläumstraße 2, 2381 Laab im Walde",2381,Laab im Walde,AT,48.1544279,16.1662223,,,
node/10824054013,Hand und Werk,Möbel & Einrichtung,Tischler & Schreiner,"Platzl 112, 6105 Leutasch",6105,Leutasch,AT,47.3633853,11.1375046,,,https://www.handundwerk.at/
way/166637703,Elektro Norz,Elektrik,Elektriker,"Fichtenweg 82, 6103 Reith bei Seefeld",6103,Reith bei Seefeld,AT,47.3152324,11.1990046,+43 5212 3216,,https://www.elektro-norz.at/
node/3212409698,Gemeindesammelzentrum,Abriss & Entsorgung,Entsorgung,"Schießstattweg 3, 3434 Tulbing",3434,Tulbing,AT,48.2950401,16.1294387,,,
way/188466032,Spenglerei Röck,Sanitär,Sanitär- / Klempner,"Bahnhofstraße 6, 6170 Zirl",6170,Zirl,AT,47.271406,11.2405606,+43 5238 52518,,https://www.spenglerei-roeck.at
way/190707000,Pflanzenvielfalt Rupprechter,Garten & Außenbereich,Garten- & Landschaftsbau,"Untermarktstraße 72b, 6410 Telfs",6410,Telfs,AT,47.3083317,11.0851268,,,https://www.pflanzenvielfalt.tirol/
node/5405552398,Breitwieser Stone World,Bauen & Renovieren,Steinmetz,"Hochäckerstraße 11, 3430 Tulln an der Donau",3430,Tulln an der Donau,AT,48.3196824,16.0744648,,,
node/5514415362,Obstbäume Hofstätter,Garten & Außenbereich,Garten- & Landschaftsbau,"Judenaustraße 20, 3442 Langenrohr",3442,Langenrohr,AT,48.3022028,16.0069801,,,
node/6085768237,KFZ Winter,Fahrzeuge,KFZ-Werkstatt,"Untere Hauptstraße 14, 3034 Unter-Oberndorf",3034,Unter-Oberndorf,AT,48.1844481,15.9613308,,,
way/191585058,Luzian Bouvier,Sanitär,Sanitär- / Klempner,"Saglstraße 13, 6410 Telfs",6410,Telfs,AT,47.3107387,11.0765717,,,https://www.bouvier.at/
way/595008731,Reifenzentrum Achleitner,Fahrzeuge,KFZ-Werkstatt,"Gewerbepark 12, 6405 Pfaffenhofen",6405,Pfaffenhofen,AT,47.2990973,11.0674971,,,https://www.achleitner.com/
way/47376674,MKT - Markus Marzi,Fahrzeuge,KFZ-Werkstatt,"Gewerbestraße 12, 3434 Tulbing",3434,Tulbing,AT,48.2964837,16.1267657,,,
way/1102900185,Truck Center,Fahrzeuge,KFZ-Werkstatt,"Gewerbepark 9, 6405 Pfaffenhofen",6405,Pfaffenhofen,AT,47.298832,11.072082,+43 526222400,,https://www.truckcenter.cc/
node/293390202,Recyclinghof Götzens,Abriss & Entsorgung,Entsorgung,"Gewerbepark 3, Götzens",,Götzens,AT,47.2329388,11.3265476,+43 699 15 90 50 90,,https://www.goetzens.tirol.gv.at/Bau-_und_Recyclinghof
node/587098458,BikePoint,Fahrzeuge,Fahrradwerkstatt,"Gumppstraße 20, 6020 Innsbruck",6020,Innsbruck,AT,47.2641981,11.4108965,+43 512 361275,,https://bike-point.at/
way/153339390,Rudolf Hirsch,Fahrzeuge,KFZ-Werkstatt,"Tullner Straße 4, 3424 Zeiselmauer-Wolfpassing",3424,Zeiselmauer-Wolfpassing,AT,48.3128456,16.1791074,,,
way/159339080,Forstinger,Fahrzeuge,KFZ-Werkstatt,"Linzer Straße 59, 3002 Purkersdorf",3002,Purkersdorf,AT,48.2170304,16.1669368,+43 5 9101 9054,,
way/173939495,Tischlerei Friedrich Gerald,Möbel & Einrichtung,Tischler & Schreiner,"Strassfeld 6, 3441 Freundorf",3441,Freundorf,AT,48.2839505,16.0585281,,,
way/200038787,Bauhof,Abriss & Entsorgung,Entsorgung,"Franz-Pfudl-Gasse 10, 3021",3021,Pressbaum,AT,48.1726069,16.0758591,,,
way/235963594,Schabschneider,Elektrik,Elektriker,"Franz-Pfudl-Gasse 6, 3021",3021,Pressbaum,AT,48.172095,16.075654,,,
way/235964145,Seiser,Sanitär,Sanitär- / Klempner,"Franz-Pfudl-Gasse 14, 3021",3021,Pressbaum,AT,48.1732844,16.0759071,,,
way/265032036,Kü-Bohr,Fahrzeuge,KFZ-Werkstatt,"Meierhöfenstraße 3a-3b, 3034 Meierhöfen",3034,Meierhöfen,AT,48.1876135,15.9463241,,,
node/588897346,ATP architekten ingenieure,Bauen & Renovieren,Architekt,"Heiliggeiststraße 16, 6020 Innsbruck",6020,Innsbruck,AT,47.2616484,11.3990778,,,https://www.atp.ag/
node/600405871,Öfen Kamine Jirka,Dacharbeiten,Schornsteinfeger,"Universitätsstraße 25, 6020 Innsbruck",6020,Innsbruck,AT,47.2690489,11.4008942,+43 512 583093,,https://www.firmajirka.at
way/461685468,Tischlerei Hicker,Möbel & Einrichtung,Tischler & Schreiner,"Schießstättenstraße 1, 3032 Eichgraben",3032,Eichgraben,AT,48.1653924,15.9788561,,,
way/546198160,Spenglerei Hochenthanner,Fahrzeuge,KFZ-Werkstatt,"Leopold Figl Straße 25, 3451 Rust im Tullnerfeld",3451,Rust im Tullnerfeld,AT,48.3069706,15.9327941,,,
node/617233087,Studio Tyrler,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Marktgraben 1, 6020 Innsbruck",6020,Innsbruck,AT,47.2676201,11.3913182,+43 512 581968,,https://maryrose.at/unsere-laeden/
node/617233106,Tyrol Glas,Fenster & Türen,Glaser,"Wilhelm-Greil-Straße 16, 6020 Innsbruck",6020,Innsbruck,AT,47.2653275,11.3969625,+43 512 586820,,https://www.tyrolglas.com/kontakt.htm
node/743050836,Schlüsselzentrale Seidemann,Bauen & Renovieren,Metallbau,"Kiebachgasse 10, 6020 Innsbruck",6020,Innsbruck,AT,47.2675027,11.3923953,,,https://www.sicherheitsprofi.at/
node/759730735,Radstudio Innsbruck,Fahrzeuge,Fahrradwerkstatt,"Zollerstraße 7, 6020 Innsbruck",6020,Innsbruck,AT,47.2575626,11.388441,+43 512 570480,,https://www.radstudio-innsbruck.at/
node/760484437,Gläserkastl,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Domplatz 4, 6020 Innsbruck",6020,Innsbruck,AT,47.2696856,11.3934062,+43 512 580660,,https://www.glaeserkastl.com/
way/657579030,KFZ-Werkstätte Wolfgang Klas,Fahrzeuge,KFZ-Werkstatt,"Bundesstraße 72, 2301 Wittau",2301,Wittau,AT,48.1817167,16.6034877,+43 664 3582304,kfz.klas@aon.at,
node/5978165562,Lack&Dellen Klinik,Fahrzeuge,KFZ-Werkstatt,"Untere Hauptstraße 72, 2291 Lassee",2291,Lassee,AT,48.224435,16.8341465,,,
node/1225138472,Rad & Tat,Fahrzeuge,Fahrradwerkstatt,"Defreggerstraße 19, 6020 Innsbruck",6020,Innsbruck,AT,47.2650738,11.4088941,+43 512 360101,,https://www.radundtat.at
way/326838334,Johann Ondrovcik - KFZ-Werkstatt,Fahrzeuge,KFZ-Werkstatt,2305 Eckartsau,2305,Eckartsau,AT,48.1658922,16.7775311,,,
node/1244540869,ConRad,Fahrzeuge,Fahrradwerkstatt,"Ampfererstraße 30, 6020 Innsbruck",6020,Innsbruck,AT,47.2628042,11.378832,,,https://www.fahrrad-innsbruck.at/fahrradgeschafte-fahrrad-shops/conrad-fahrradreperatur-ampfererstrase/
way/532674725,Holzbau Klug,Möbel & Einrichtung,Tischler & Schreiner,"Pframastraße 11a, 2286 Haringsee",2286,Haringsee,AT,48.1907056,16.7877254,,,
way/129918339,Kellner Sascha,Fahrzeuge,KFZ-Werkstatt,"Hummelstraße 1, 2410 Hainburg an der Donau",2410,Hainburg an der Donau,AT,48.1454588,16.939357,,,
node/419350006,Siegl,Fahrzeuge,KFZ-Werkstatt,4293 Selker,4293,Selker,AT,48.3771264,14.5798293,,,
node/455352904,A7 Center,Fahrzeuge,KFZ-Werkstatt,"Betriebsstraße 5-6, 4213 Unterweitersdorf",4213,Unterweitersdorf,AT,48.3579351,14.472092,,,
node/1251739540,Motorsport Sandra,Fahrzeuge,Motorradwerkstatt,6020 Innsbruck,6020,Innsbruck,AT,47.2721258,11.4060381,,,http://www.motorsport-sandra.at/
node/1484584286,Autohaus Nagiller GmbH,Fahrzeuge,KFZ-Werkstatt,"Aldranser Straße 2a, 6072 Lans",6072,Lans,AT,47.2389829,11.4344152,+43 512 377689,,https://www.nagiller.com/
node/1656529125,Vespa-Center Kroneder,Fahrzeuge,Motorradwerkstatt,6020 Innsbruck,6020,Innsbruck,AT,47.2712908,11.4048425,,,https://vespa-kroneder.at/
node/1656529357,Malerbetrieb Mimm Alexander,Maler & Tapezierer,Maler & Lackierer,6020 Innsbruck,6020,Innsbruck,AT,47.2703818,11.403661,,,http://www.malermeisterbetrieb.at/
way/28527128,Franz Stiftinger,Möbel & Einrichtung,Tischler & Schreiner,"Stadelstraße 8, 4293 Gutau",4293,Gutau,AT,48.4202761,14.6103855,,,
way/80697450,Altstoffsammelzentrum Hagenberg,Abriss & Entsorgung,Entsorgung,4232 Hagenberg im Mühlkreis,4232,Hagenberg im Mühlkreis,AT,48.3711579,14.523925,,,
node/1760084154,Bike Stadl,Fahrzeuge,Fahrradwerkstatt,"Fürstenweg 97, 6020 Innsbruck",6020,Innsbruck,AT,47.2615521,11.3722065,,,https://www.bike-stadl.at/
node/1791379587,Siedler,Garten & Außenbereich,Garten- & Landschaftsbau,"Roßaugasse 2a, 6020 Innsbruck",6020,Innsbruck,AT,47.2729037,11.4297093,+43 512 344458,,https://www.siedler.co.at
way/103897164,ASZ,Abriss & Entsorgung,Entsorgung,"Am Bahnhof 4, 4292 Kefermarkt",4292,Kefermarkt,AT,48.4388565,14.5375829,,,
way/103897375,Tischlerei Jahn,Möbel & Einrichtung,Tischler & Schreiner,"Oberer Markt 7, 4292 Kefermarkt",4292,Kefermarkt,AT,48.4435057,14.5384258,,,
way/103897520,Rudolf Stürzlinger - KFZ Werkstätte & Handel,Fahrzeuge,KFZ-Werkstatt,"Unterer Markt 37, 4292 Kefermarkt",4292,Kefermarkt,AT,48.4415756,14.5394398,,,
way/103897573,Glasboutique Gutenbrunner,Fenster & Türen,Glaser,"Oberer Markt 35, 4292 Kefermarkt",4292,Kefermarkt,AT,48.442861,14.5396015,,,
way/103897642,Spenglerei Aistleitner,Bauen & Renovieren,Metallbau,"Oberer Markt 14, 4292 Kefermarkt",4292,Kefermarkt,AT,48.4426323,14.5373361,,,
way/139712782,Ford  Cerenko,Fahrzeuge,KFZ-Werkstatt,"Kaplanstraße 2, 4240 Freistadt",4240,Freistadt,AT,48.4944129,14.503164,,,
node/1812177435,Harley-Davidson Innsbruck/Tirol,Fahrzeuge,Motorradwerkstatt,"Innsbrucker Straße 11, 6060 Hall in Tirol",6060,Hall in Tirol,AT,47.2782637,11.4975375,+43 5223 21410,,https://www.harley-tirol.at/
node/2794234575,Veloflott,Fahrzeuge,Fahrradwerkstatt,6020 Innsbruck,6020,Innsbruck,AT,47.276858,11.4128328,+43 512 58 51 11,,https://www.veloflott.at/
way/149756633,Autohaus Niederberger,Fahrzeuge,KFZ-Werkstatt,"Linzer Straße 13, 4283 Bad Zell",4283,Bad Zell,AT,48.3473367,14.6670036,,,
way/151661616,Malerei Reisinger,Maler & Tapezierer,Maler & Lackierer,"Gutauer Straße 7, 4283 Bad Zell",4283,Bad Zell,AT,48.3532587,14.6645806,,,
node/2899653197,Bikerei - Die Offene Radlwerkstatt,Fahrzeuge,Fahrradwerkstatt,"Dreiheiligenstraße 21a, 6020 Innsbruck",6020,Innsbruck,AT,47.2688979,11.4047546,,,https://bikerei.org/
node/3356822530,DAN Küchen,Küche,Küchenbau,"Bleichenweg 18, 6020 Innsbruck",6020,Innsbruck,AT,47.2625089,11.4339859,+43 512 215472,,https://www.dankuechencity.at
way/303241833,Schneider Lengauer Pühringer ZT GesmbH,Bauen & Renovieren,Architekt,"Bindergasse 5, 4212 Neumarkt im Mühlkreis",4212,Neumarkt im Mühlkreis,AT,48.4280936,14.4862055,,,
node/3719002967,Otto Mathé,Fahrzeuge,KFZ-Werkstatt,"Heiliggeiststraße 3, 6020 Innsbruck",6020,Innsbruck,AT,47.2614939,11.3963369,,,https://www.mathy.de/
node/4073809548,Tyrol Pneu,Fahrzeuge,KFZ-Werkstatt,"Fürstenweg 84, 6020 Innsbruck",6020,Innsbruck,AT,47.2622925,11.3708295,+43 512 282310,,https://www.tyrol-pneu.at/
node/3859605745,MACH Helmut Tischlerei,Möbel & Einrichtung,Tischler & Schreiner,3633 Schönbach,3633,Schönbach,AT,48.4528155,15.042435,,,
node/4355134790,Sound Gallery,Elektrik,Techniker für Haushaltsgeräte,"Leopoldstraße 3, 6020 Innsbruck",6020,Innsbruck,AT,47.2620555,11.3951505,+43 512 393688,,https://www.sound-gallery.at/innsbruck/home.html
node/4408435807,Tapezierer Oberkofler,Polsterarbeiten,Polsterei,"Lindenstraße 12, 6020 Innsbruck",6020,Innsbruck,AT,47.2636961,11.4120492,+43 512 343209,,https://www.tapezierermeister-oberkofler.at
node/4453279763,Louis Motorrad Hall in Tirol,Fahrzeuge,Motorradwerkstatt,"Innsbrucker Straße 84, 6060 Hall in Tirol",6060,Hall in Tirol,AT,47.2768005,11.4764538,+43 5223 52840,,https://www.louis.at/de-at/filialen/louis-hall-in-tirol-bei-innsbruck
way/772973566,Tischlerei Lindenbauer,Möbel & Einrichtung,Tischler & Schreiner,3524 Sallingberg,3524,Sallingberg,AT,48.4960999,15.2294911,,,
node/4770960154,Four Seasons Travel Transfer,Umzug & Transport,Transportunternehmen,"Burgenlandstraße 8, 6020 Innsbruck",6020,Innsbruck,AT,47.260588,11.4180211,+43 512 584157,,https://www.tirol-taxi.at
node/4811002025,WM Fahrzeugteile Austria,Fahrzeuge,KFZ-Werkstatt,"Etrichgasse 19, 6020 Innsbruck",6020,Innsbruck,AT,47.2673132,11.4318631,+43 512 365262150,,https://www.wm-fahrzeugteile.at/standorte.html
node/457460353,Wolf,Sanitär,Sanitär- / Klempner,"Bahnstraße 9, 3550 Langenlois",3550,Langenlois,AT,48.473936,15.6788078,,,
node/4811163724,Birner,Fahrzeuge,KFZ-Werkstatt,"Valiergasse 22, 6020 Innsbruck",6020,Innsbruck,AT,47.2677192,11.4319882,+43 512 561400,,https://www.birner.at
node/4850289233,Strofeld Manufaktur,Elektrik,Techniker für Haushaltsgeräte,"Universitätsstraße 14, 6020 Innsbruck",6020,Innsbruck,AT,47.2690508,11.3995847,+43 677 62149469,,https://www.strofeld.com/
node/4850356936,BestDrive,Fahrzeuge,KFZ-Werkstatt,"Grabenweg 10, 6020 Innsbruck",6020,Innsbruck,AT,47.2640955,11.430507,+43 512 391410,,https://www.bestdrive.at/autowerkstatt/bestdrive-innsbruck-grabenweg.html
node/4853365458,Radsport Neuner,Fahrzeuge,Fahrradwerkstatt,"Eduard Bodem Gasse 2, 6020 Innsbruck",6020,Innsbruck,AT,47.2650172,11.4355723,+43 512 561505,,https://www.e-bike-kaufen.at
node/4873934774,Florian Service,Elektrik,Techniker für Haushaltsgeräte,"Franz-Fischer-Straße 57, 6020 Innsbruck",6020,Innsbruck,AT,47.2579187,11.3872762,+43 512 582761,,https://www.florian-service.at/
node/4211081170,Porsche Austria IBS Stützpunkt Krems,Fahrzeuge,KFZ-Werkstatt,"Gewerbeparkstraße 26, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4072176,15.6651901,,,
node/4873937395,Binder,Bauen & Renovieren,Steinmetz,"Freisingstraße 8, 6020 Innsbruck",6020,Innsbruck,AT,47.2590629,11.3870288,+43 512 908341,,https://steinmetz-binder.at/
node/4874106175,Elektro Brenner,Elektrik,Elektriker,"Leopoldstraße 23, 6020 Innsbruck",6020,Innsbruck,AT,47.2596803,11.396624,+43 512 588952,,https://www.elektro-brenner.at
node/4897538274,Aktivstudio,Elektrik,Techniker für Haushaltsgeräte,"Reichenauer Straße 15, 6020 Innsbruck",6020,Innsbruck,AT,47.2698294,11.4098245,+43 676 590 6026,,https://www.aktivstudio.at/
node/4904452849,Strobl,Montage & Allround,Montageservice & Allroundhandwerker,"Seilergasse 11, 6020 Innsbruck",6020,Innsbruck,AT,47.2677033,11.392111,+43 676 642 1035,,https://figuren-strobl.at/
node/4917537698,Tyrolkraft,Küche,Küchenbau,6020 Innsbruck,6020,Innsbruck,AT,47.2706746,11.4039631,,,http://www.tyrolkraft.at/
node/4215963676,Schwanzer Andreas,Sanitär,Sanitär- / Klempner,"Sankt Pöltner Straße 30, 3512 Mautern an der Donau",3512,Mautern an der Donau,AT,48.3924234,15.5800211,+43 2732 829450,office@schwanzer-installationen.at,
node/4917537699,DI(FH) Helmut Jäger GmbH & CoKG,Bauen & Renovieren,Architekt,6020 Innsbruck,6020,Innsbruck,AT,47.2709235,11.4043055,,,http://bm-jaeger.com/
node/4949499282,Kholz,Möbel & Einrichtung,Tischler & Schreiner,"Trientlgasse 18c, 6020 Innsbruck",6020,Innsbruck,AT,47.2693125,11.4314615,+43 512 365331,,https://www.kholz.at
node/4949499394,Motech Zweiradservice,Fahrzeuge,Motorradwerkstatt,"Etrichgasse 30, 6020 Innsbruck",6020,Innsbruck,AT,47.2660686,11.4328411,+43 676 7874908,,https://www.motech-zweiradservice.at/
node/4949500330,D-A-Packs,Umzug & Transport,Transportunternehmen,"Eduard-Bodem-Gasse 1, 6020 Innsbruck",6020,Innsbruck,AT,47.2650922,11.4344697,+43 660 3224528,,https://www.d-a-packs.at/
node/4959961711,Achleitner Reifen-Service,Fahrzeuge,KFZ-Werkstatt,"Speckbacherstraße 57-59, 6020 Innsbruck",6020,Innsbruck,AT,47.2568812,11.3906355,+43 512 584852,,https://reifenhandel.achleitner.com/de/filialen/innsbruck-speckbacher-strasse/
node/5015567831,Berlhofer-Farben,Maler & Tapezierer,Maler & Lackierer,"Amraser Straße 17, 6020 Innsbruck",6020,Innsbruck,AT,47.2638802,11.4078971,+43 512 343215,,https://www.berlhofer-farben.at
node/5031057690,Interior for Kids,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Eugenstraße 13, 6060 Hall in Tirol",6060,Hall in Tirol,AT,47.2812186,11.5090814,+43 5223 23880,,https://interiorforkids.at
node/4606332661,Hoffmann Ernst GesmbH,Fahrzeuge,KFZ-Werkstatt,"Altmannistraße 36, 3511 Steinaweg",3511,Steinaweg,AT,48.3666495,15.5982244,+43 2732 84830,hoffmann.ernst@aon.at,
node/5741535680,Derendinger,Fahrzeuge,KFZ-Werkstatt,"Bundesstraße 37, 6063 Rum",6063,Rum,AT,47.2773365,11.4471531,+43 512 206477,,https://www.derendinger.at
node/5864339417,Sicher Haid,Bauen & Renovieren,Schlüsseldienst,"Amraser Straße 41, 6020 Innsbruck",6020,Innsbruck,AT,47.2628126,11.4119045,+43 512 347838,,https://www.sicherhaid.com/kontakt/standorte/
node/5929943300,Heidegger,Sanitär,Sanitär- / Klempner,"Steinbockallee 21, 6063 Rum",6063,Rum,AT,47.2728027,11.4547808,+43 512 200290,,https://www.heidegger-installationen.at
node/4846331495,Rudolf Holzbauer,Maler & Tapezierer,Maler & Lackierer,"Kremserstraße 54, 3508 Hörfarth",3508,Hörfarth,AT,48.3454531,15.6198849,,,
node/5929943301,Giner,Dacharbeiten,Dachdecker,"Steinbockallee 21, 6063 Rum",6063,Rum,AT,47.272494,11.4548635,+43 512 266636,,https://www.giner.at
node/6134981117,Rubner Türen AG,Fenster & Türen,Türen- & Fensterbau,6020 Innsbruck,6020,Innsbruck,AT,47.2744559,11.4093553,,,https://www.rubner.com/de/tueren/
node/6797012329,Hotz Architekten,Bauen & Renovieren,Architekt,"Sonnenburgstraße 11, 6020 Innsbruck",6020,Innsbruck,AT,47.2572225,11.3934169,+43 676 5261413,,https://www.hotz-architekten.at
node/7797222787,Steinmetz Wernig,Bauen & Renovieren,Steinmetz,"Amraser Straße 97, 6020 Innsbruck",6020,Innsbruck,AT,47.2594635,11.4211702,+43 512 908360,,https://www.steinmetzwernig.at
node/10011779076,Holzbau Heis,Möbel & Einrichtung,Tischler & Schreiner,"Gramartstraße 183, 6020 Innsbruck",6020,Innsbruck,AT,47.2782706,11.3777057,,,https://holzbau-heis.at/
node/10154324547,Span Küchenatelier,Küche,Küchenbau,"Schützenstraße 46a, 6020 Innsbruck",6020,Innsbruck,AT,47.2739406,11.438567,+43 512 203063,,https://kuechenatelier.at
node/10780586223,Rad[L]Rettung,Fahrzeuge,Fahrradwerkstatt,"Reichenauer Straße 62, 6020 Innsbruck",6020,Innsbruck,AT,47.272068,11.4156576,+43 699 11 80 27 57,,https://www.radlrettung.at/
node/11167152406,Auto-Linser GmbH,Fahrzeuge,KFZ-Werkstatt,6020,6020,Innsbruck,AT,47.2783792,11.4239877,+43 512 24821,,https://www.auto-linser.com/
node/12712677047,Holznote,Möbel & Einrichtung,Tischler & Schreiner,"Römer Straße 186, 6072 Lans",6072,Lans,AT,47.2293672,11.4291783,,,https://holznote.at/
node/12712677056,Kfz Technik Geisler,Fahrzeuge,KFZ-Werkstatt,"Römer Straße 186, 6072 Lans",6072,Lans,AT,47.2295111,11.4292587,,,http://www.werkstatt-geisler.com/
node/12712677057,Schlosserei Schuhmann,Bauen & Renovieren,Metallbau,"Römer Straße 186, 6072 Lans",6072,Lans,AT,47.2294637,11.4294934,,,https://www.schlosserei-schuhmann.at/
node/5406745648,Dirlinger,Fahrzeuge,KFZ-Werkstatt,"Wilheringstraße 20, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4112484,15.6245193,+43 2732 823 34,,
node/5406745702,Fuchs,Dacharbeiten,Spengler / Klempner,"Wilheringstraße 18, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4112823,15.6239761,+43 2732 828 20,,
node/13057495294,Marinox,Bauen & Renovieren,Metallbau,"Algunder Straße 3, 6020 Innsbruck",6020,Innsbruck,AT,47.2613203,11.424459,+43 664 5125266,,https://www.marinox.at
way/48455166,Tip Top Stahlgruber,Fahrzeuge,KFZ-Werkstatt,"Griesauweg 25, 6020 Innsbruck",6020,Innsbruck,AT,47.2662596,11.4375751,,,https://www.stahlgruber.at/
way/48578640,BKD,Fahrzeuge,KFZ-Werkstatt,"Burgenlandstraße 29, 6020 Innsbruck",6020,Innsbruck,AT,47.2592801,11.4153782,+43 512343226,,https://bkd.at/
way/56716515,Tiroler Glasmalerei und Mosaik Anstalt,Montage & Allround,Montageservice & Allroundhandwerker,"Glasmalereistraße 3, 6020 Innsbruck",6020,Innsbruck,AT,47.2618447,11.3928384,,,https://www.tirolerglasmalerei.com/
way/56716517,Tiroler Glasmalerei und Mosaik Anstalt,Fenster & Türen,Glaser,"Müllerstraße 10, 6020 Innsbruck",6020,Innsbruck,AT,47.2616314,11.3927981,,,https://www.tirolerglasmalerei.com/
way/57010411,Glasbläserei Brennero/Brenner,Fenster & Türen,Glaser,"Andreas-Hofer-Straße 14, 6020 Innsbruck",6020,Innsbruck,AT,47.260866,11.3912351,,,https://www.brennero.at/
way/76028597,Steintechnik Vötter,Bauen & Renovieren,Steinmetz,"Wiesengasse 19, 6020 Innsbruck",6020,Innsbruck,AT,47.2557393,11.4137343,,,https://www.steintechnik-voetter.at/
way/94828818,ARBÖ,Fahrzeuge,KFZ-Werkstatt,"Stadlweg 7, 6020 Innsbruck",6020,Innsbruck,AT,47.267666,11.4286367,,,https://arboe.at/
way/109241660,Dehner,Garten & Außenbereich,Garten- & Landschaftsbau,"Cytastraße 3, 6176 Völs",6176,Völs,AT,47.2567207,11.3242546,+43 512 302300,,https://www.dehner.at/market/dehner-gartencenter-voels-cyta/
node/5745103521,Möbeltischlerei Zach,Möbel & Einrichtung,Tischler & Schreiner,"Lerchenfelderstraße 16, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4146399,15.6308746,+43 2732 849 74,,
way/111438710,Auto Hatzl,Fahrzeuge,KFZ-Werkstatt,"Ahornstraße 1, 6063 Rum",6063,Rum,AT,47.2867023,11.4521925,,,https://www.autohatzl.at/
node/5745104357,Reifen Chris,Fahrzeuge,KFZ-Werkstatt,"Landersdorfer Straße 27, 3500 Krems an der Donau",3500,Krems an der Donau,AT,48.4166092,15.6321535,,,
way/111447939,Schlosserei Pernlochner,Bauen & Renovieren,Metallbau,"Murstraße 31, 6063 Rum",6063,Rum,AT,47.2857734,11.4543748,+43 512 264257-0,,https://www.pernlochner.at/
way/113862212,Transporte Pittl,Umzug & Transport,Transportunternehmen,"Römer Straße 229, 6072 Lans",6072,Lans,AT,47.227829,11.4296739,,,https://www.pittl-transporte.com/
